Player,tgt_per_game,tgt_pct_per_game
Malcolm Mitchell 2017,3.4286,0.0946
Malcom Floyd 2014,5.5,0.1592
Malcom Floyd 2015,5.75,0.1623
Malcom Floyd 2016,4.5,0.1094
Malik Turner 2019,0.75,0.0335
MarQueis Gray 2014,0.75,0.0193
MarQueis Gray 2015,1.025,0.032100000000000004
MarQueis Gray 2016,0.25,0.006
MarQueis Gray 2017,1.0625,0.0416
MarQueis Gray 2018,0.1875,0.006
Marc Mariani 2015,0.0,0.0
Marc Mariani 2016,2.0625,0.0681
Marc Mariani 2017,0.0,0.0
Marcedes Lewis 2014,4.2727,0.1244
Marcedes Lewis 2015,3.875,0.1124
Marcedes Lewis 2016,2.3125,0.0625
Marcedes Lewis 2017,3.0,0.0704
Marcedes Lewis 2018,3.0,0.0969
Marcedes Lewis 2019,0.25,0.0078
Marcel Jensen 2015,1.0,0.0323
Marcel Jensen 2016,0.0,0.0
Marcel Reece 2014,3.375,0.1058
Marcel Reece 2015,3.9333,0.1082
Marcel Reece 2016,2.4667,0.0728
Marcel Reece 2017,1.25,0.0375
Marcell Ateman 2019,4.4286,0.1378
Marcus Easley 2014,0.3125,0.009
Marcus Easley 2015,0.0,0.0
Marcus Easley 2016,0.2308,0.0065
Marcus Easley 2017,,
Marcus Johnson 2018,0.8,0.0266
Marcus Johnson 2019,1.6,0.0309
Marcus Kemp 2019,0.125,0.0039
Marcus Murphy 2016,0.0,0.0
Marcus Murphy 2017,0.3333,0.0076
Marcus Murphy 2018,2.0,0.0741
Marcus Murphy 2019,1.7273,0.0516
Marcus Thigpen 2014,0.6875,0.019
Marcus Thigpen 2015,0.125,0.00305
Marcus Thigpen 2016,0.0,0.0
Mario Alford 2016,1.0,0.0476
Mario Alford 2017,0.0,0.0
Mario Manningham 2014,3.8333,0.1515
Marion Grice 2015,1.1,0.0265
Mark Andrews 2019,3.125,0.0985
Mark Ingram II 2014,1.0,0.0233
Mark Ingram II 2015,2.7692,0.0702
Mark Ingram II 2016,5.0,0.1229
Mark Ingram II 2017,3.625,0.0854
Mark Ingram II 2018,4.4375,0.1309
Mark Ingram II 2019,2.25,0.0828
Mark Walton 2019,0.5714,0.0167
Markus Wheaton 2014,1.0833,0.0251
Markus Wheaton 2015,5.375,0.1436
Markus Wheaton 2016,4.9375,0.1305
Markus Wheaton 2017,3.0,0.0715
Markus Wheaton 2018,1.5455,0.0502
Markus Wheaton 2019,0.0,0.0
Marlon Brown 2014,5.8571,0.1453
Marlon Brown 2015,2.2143,0.0653
Marlon Brown 2016,3.0,0.0745
Marlon Mack 2018,2.3571,0.0813
Marlon Mack 2019,2.1667,0.0664
Marlon Moore 2014,1.02085,0.028749999999999998
Marlon Moore 2015,0.0,0.0
Marlon Moore 2016,0.7143,0.0205
Marqise Lee 2015,5.2308,0.1521
Marqise Lee 2016,3.2,0.0921
Marqise Lee 2017,6.5625,0.1765
Marqise Lee 2018,6.8571,0.2213
Marques Colston 2014,7.4,0.1839
Marques Colston 2015,6.1875,0.1543
Marques Colston 2016,5.1538,0.1252
Marquess Wilson 2014,0.3333,0.0114
Marquess Wilson 2015,4.5714,0.1242
Marquess Wilson 2016,4.6364,0.1359
Marquess Wilson 2017,5.3333,0.1324
Marquez North 2017,,
Marquez Valdes-Scantling 2019,4.5,0.1171
Marquez Williams 2018,1.0,0.0333
Marquis Bundy 2018,3.0,0.1071
Marquise Goodwin 2014,2.6667,0.0824
Marquise Goodwin 2015,0.9,0.0242
Marquise Goodwin 2016,1.0,0.0588
Marquise Goodwin 2017,4.5333,0.1638
Marquise Goodwin 2018,6.5625,0.1784
Marquise Goodwin 2019,3.9091,0.1335
Marshawn Lynch 2014,2.75,0.1074
Marshawn Lynch 2015,3.0,0.1127
Marshawn Lynch 2016,3.0,0.0942
Marshawn Lynch 2018,2.0667,0.0678
Marshawn Lynch 2019,3.3333,0.0897
Martavis Bryant 2015,4.8,0.1264
Martavis Bryant 2016,8.3636,0.2194
Martavis Bryant 2017,,
Martavis Bryant 2018,5.6,0.1541
Martavis Bryant 2019,3.375,0.0946
Martellus Bennett 2014,5.875,0.1606
Martellus Bennett 2015,8.0,0.2117
Martellus Bennett 2016,7.2727,0.212
Martellus Bennett 2017,4.5625,0.1373
Martellus Bennett 2018,4.2143,0.11605
Marvin Hall 2018,1.125,0.0379
Marvin Hall 2019,1.1875,0.0313
Marvin Jones Jr 2014,5.0,0.1381
Marvin Jones Jr 2016,6.4375,0.2119
Marvin Jones Jr 2017,6.8667,0.1904
Marvin Jones Jr 2018,6.6875,0.1908
Marvin Jones Jr 2019,6.8889,0.1894
Marvin McNutt 2014,1.0,0.037
Mason Schreck 2019,0.0,0.0
Matt Asiata 2014,0.7273,0.0251
Matt Asiata 2015,4.2,0.1357
Matt Asiata 2016,1.375,0.0507
Matt Asiata 2017,2.375,0.0646
Matt Breida 2018,2.25,0.0589
Matt Breida 2019,2.2143,0.071
Matt Forte 2014,5.9375,0.1648
Matt Forte 2015,8.125,0.2163
Matt Forte 2016,4.4615,0.1375
Matt Forte 2017,3.0769,0.0923
Matt Forte 2018,3.8333,0.1293
Matt Hazel 2016,0.2,0.0053
Matt Hazel 2018,0.3333,0.0159
Matt Jones 2016,1.9231,0.062
Matt Jones 2017,1.1429,0.0329
Matt Jones 2018,0.0,0.0
Matt LaCosse 2016,1.5,0.0441
Matt LaCosse 2019,3.0,0.0827
Matt Lengel 2017,1.5,0.0466
Matt Lengel 2018,0.0,0.0
Matt Lengel 2019,1.3333,0.0388
Matt Slater 2014,0.0,0.0
Matt Slater 2015,0.0,0.0
Matt Slater 2016,0.0625,0.0023
Matt Slater 2017,0.0769,0.0023
Matt Slater 2018,0.0,0.0
Matt Slater 2019,0.0,0.0
Matt Spaeth 2014,0.5,0.0186
Matt Spaeth 2015,0.2667,0.0071
Matt Spaeth 2016,0.2308,0.0063
Matthew Dayes 2018,0.3125,0.01
Matthew Dayes 2019,0.0,0.0
Matthew Mulligan 2014,0.2,0.0052
Matthew Mulligan 2015,0.0,0.0
Matthew Mulligan 2016,0.0833,0.0028
Matthew Mulligan 2017,0.1429,0.0032
Maurice Harris 2017,1.25,0.0361
Maurice Harris 2018,1.0,0.0269
Maurice Harris 2019,3.9167,0.1152
Maurice Jones-Drew 2014,4.0,0.1116
Maurice Jones-Drew 2015,1.3333,0.0328
Maxx Williams 2016,3.4286,0.078
Maxx Williams 2017,0.0,0.0
Maxx Williams 2018,1.6364,0.0476
Maxx Williams 2019,1.3077,0.0353
Melvin Gordon III 2016,2.6429,0.0695
Melvin Gordon III 2017,4.3846,0.124
Melvin Gordon III 2018,5.1875,0.1447
Melvin Gordon III 2019,5.5,0.1709
Michael Burton 2016,0.375,0.0107
Michael Burton 2017,0.0667,0.0019
Michael Burton 2018,0.25,0.0113
Michael Burton 2019,0.125,0.0037
Michael Bush 2014,0.5333,0.0145
Michael Clark 2018,7.0,0.1958
Michael Cox 2014,0.2143,0.0056
Michael Cox 2015,0.75,0.0174
Michael Crabtree 2014,6.6,0.2434
Michael Crabtree 2015,6.75,0.2173
Michael Crabtree 2016,9.2,0.2483
Michael Crabtree 2017,9.0625,0.2483
Michael Crabtree 2018,7.2143,0.2024
Michael Crabtree 2019,6.25,0.1796
Michael Egnew 2014,0.7333,0.0196
Michael Floyd 2014,7.0625,0.2049
Michael Floyd 2015,6.1875,0.1751
Michael Floyd 2016,5.9333,0.1755
Michael Floyd 2017,4.333349999999999,0.11599999999999999
Michael Floyd 2018,1.5455,0.0475
Michael Floyd 2019,1.8462,0.0695
Michael Ford 2014,0.0,0.0
Michael Gallup 2019,4.25,0.1321
Michael Hill 2014,0.5,0.0128
Michael Hoomanawanui 2014,1.4615,0.0381
Michael Hoomanawanui 2015,0.375,0.0122
Michael Hoomanawanui 2016,0.66665,0.016
Michael Hoomanawanui 2017,,
Michael Hoomanawanui 2018,0.7143,0.0219
Michael Palmer 2014,0.0625,0.0021
Michael Palmer 2015,0.1333,0.0045
Michael Preston 2014,1.0,0.0229
Michael Roberts 2018,0.4667,0.0122
Michael Roberts 2019,2.5,0.0791
Michael Robinson 2014,0.3333,0.014
Michael Thomas 2017,8.0667,0.1955
Michael Thomas 2018,9.3125,0.2853
Michael Thomas 2019,9.1875,0.2912
Michael Williams 2016,0.4,0.0093
Micheal Spurlock 2014,0.0,0.0
Micheal Spurlock 2015,3.0,0.0612
Mickey Shuler 2015,1.0,0.0306
Mickey Shuler 2016,0.0,0.0
Mike Boone 2019,0.375,0.0081
Mike Brown 2014,5.0909,0.1442
Mike Brown 2015,3.0,0.0866
Mike Campanaro 2015,2.25,0.0721
Mike Campanaro 2016,1.5,0.0412
Mike Campanaro 2017,0.3333,0.0115
Mike Campanaro 2018,2.0769,0.0533
Mike Davis 2016,2.1667,0.0644
Mike Davis 2017,0.625,0.0201
Mike Davis 2018,3.0,0.1164
Mike Davis 2019,2.8,0.1094
Mike Evans 2015,8.2,0.258
Mike Evans 2016,9.8667,0.2978
Mike Evans 2017,10.75,0.3096
Mike Evans 2018,9.0667,0.2434
Mike Evans 2019,8.625,0.2277
Mike Gesicki 2019,2.0,0.0715
Mike Gillislee 2014,0.0,0.0
Mike Gillislee 2016,1.4,0.0593
Mike Gillislee 2017,0.7333,0.0224
Mike Gillislee 2018,0.1111,0.004
Mike Gillislee 2019,0.25,0.0078
Mike Goodson 2014,1.5,0.0647
Mike James 2014,1.2222,0.0319
Mike James 2015,0.0909,0.0026
Mike James 2017,1.0,0.0234
Mike McNeill 2014,0.0714,0.0013
Mike Thomas 2017,0.6429,0.0188
Mike Thomas 2018,1.0,0.0302
Mike Thomas 2019,0.0,0.0
Mike Tolbert 2014,2.0625,0.0695
Mike Tolbert 2015,2.125,0.063
Mike Tolbert 2016,1.4375,0.0464
Mike Tolbert 2017,0.9375,0.0279
Mike Tolbert 2018,1.4167,0.0454
Mike Wallace 2014,8.8125,0.2434
Mike Wallace 2015,7.1875,0.1997
Mike Wallace 2016,4.5,0.1609
Mike Wallace 2017,7.25,0.1763
Mike Wallace 2018,6.1333,0.1653
Mike Wallace 2019,1.5,0.0441
Mike Williams 2014,6.6667,0.1907
Mike Williams 2015,1.9,0.0567
Mike Williams 2018,2.3,0.0675
Mike Williams 2019,4.125,0.1339
Mike Windt 2016,0.0,0.0
Mike Windt 2017,0.0,0.0
Mike Windt 2018,0.0,0.0
Mike Windt 2019,0.0,0.0
Mikel Leshoure 2014,0.0,0.0
Miles Austin 2014,4.4545,0.1247
Miles Austin 2015,6.0,0.1805
Miles Austin 2016,2.8182,0.0758
Mo Alie-Cox 2019,1.5556,0.0462
Mohamed Sanu 2014,4.8125,0.1298
Mohamed Sanu 2015,6.1875,0.2015
Mohamed Sanu 2016,3.0625,0.1008
Mohamed Sanu 2017,5.4,0.1619
Mohamed Sanu 2018,6.4,0.2029
Mohamed Sanu 2019,5.875,0.1585
Montee Ball 2014,1.6875,0.0404
Montee Ball 2015,2.6,0.0669
Montell Owens 2014,0.0,0.0
Montell Owens 2015,0.0,0.0
MyCole Pruitt 2016,1.0,0.037
MyCole Pruitt 2017,0.5,0.0201
MyCole Pruitt 2018,0.0,0.0
MyCole Pruitt 2019,0.7333,0.03
Mychal Rivera 2014,3.75,0.1177
Mychal Rivera 2015,6.25,0.1609
Mychal Rivera 2016,2.875,0.0759
Mychal Rivera 2017,1.9231,0.0523
Myles White 2016,1.6667,0.041
Nate Burleson 2014,6.1111,0.1669
Nate Byham 2014,0.75,0.026
Nate Washington 2014,6.5625,0.2077
Nate Washington 2015,4.5,0.1406
Nate Washington 2016,6.7143,0.1794
Neal Sterling 2016,0.0,0.0
Neal Sterling 2017,1.6,0.0482
Neal Sterling 2018,1.0,0.0303
Neal Sterling 2019,1.6,0.0599
Nelson Agholor 2016,3.3846,0.0934
Nelson Agholor 2017,4.6,0.1328
Nelson Agholor 2018,5.9375,0.1688
Nelson Agholor 2019,6.0625,0.1585
Nelson Spruce 2017,,
Nic Jacobs 2015,0.2308,0.0065
Nic Jacobs 2016,0.2727,0.0077
Nick Boyle 2016,2.0909,0.0546
Nick Boyle 2017,1.0,0.0204
Nick Boyle 2018,2.4667,0.0755
Nick Boyle 2019,2.3125,0.0707
Nick Chubb 2019,1.8125,0.0618
Nick DeLuca 2019,0.0,0.0
Nick Kasa 2014,0.3125,0.0081
Nick O'Leary 2016,0.75,0.0321
Nick O'Leary 2017,0.9333,0.0335
Nick O'Leary 2018,2.1333,0.0696
Nick O'Leary 2019,1.0,0.0313
Nick Toon 2014,1.5,0.0368
Nick Toon 2015,3.2857,0.0818
Nick Toon 2016,0.0,0.0
Nick Vannett 2017,0.5,0.0142
Nick Vannett 2018,1.0,0.0319
Nick Vannett 2019,2.8667,0.1131
Nick Williams 2016,1.8462,0.0486
Nick Williams 2017,3.5,0.1112
Nick Williams 2018,4.0,0.0952
Nick Williams 2019,1.0,0.0389
Nikita Whitlock 2016,0.0,0.0
Nikita Whitlock 2017,,
Niles Paul 2014,0.5333,0.0156
Niles Paul 2015,3.25,0.093
Niles Paul 2017,0.25,0.006
Niles Paul 2018,1.4286,0.0456
Niles Paul 2019,2.1667,0.0422
Noah Brown 2018,0.6923,0.0256
Noah Brown 2019,1.0,0.0323
Nyheim Hines 2019,5.0625,0.123
O.J. Howard 2018,2.7857,0.0749
O.J. Howard 2019,4.8,0.1146
Odell Beckham Jr 2015,10.8333,0.2758
Odell Beckham Jr 2016,10.5333,0.2742
Odell Beckham Jr 2017,10.5625,0.2863
Odell Beckham Jr 2018,10.25,0.2403
Odell Beckham Jr 2019,10.3333,0.2886
Orleans Darkwa 2015,0.7142999999999999,0.01635
Orleans Darkwa 2016,0.3125,0.0101
Orleans Darkwa 2017,0.4444,0.0106
Orleans Darkwa 2018,1.8667,0.0515
Orson Charles 2014,0.1538,0.0043
Orson Charles 2017,0.0,0.0
Orson Charles 2018,0.4,0.0118
Orson Charles 2019,0.3846,0.0129
Owen Daniels 2014,8.2,0.1956
Owen Daniels 2015,5.2,0.1608
Owen Daniels 2016,4.8125,0.1301
Patrick DiMarco 2014,0.9,0.0217
Patrick DiMarco 2015,0.875,0.0261
Patrick DiMarco 2016,1.0625,0.0258
Patrick DiMarco 2017,0.625,0.0186
Patrick DiMarco 2018,0.625,0.0218
Patrick DiMarco 2019,0.25,0.0074
Patrick Edwards 2014,2.75,0.0666
Paul Lasike 2017,0.1111,0.0038
Paul McRoberts 2017,0.5,0.0178
Paul Perkins 2017,1.7143,0.0468
Paul Perkins 2018,0.9091,0.0237
Paul Richardson Jr 2015,2.9333,0.107
Paul Richardson Jr 2016,1.0,0.037
Paul Richardson Jr 2017,2.4,0.069
Paul Richardson Jr 2018,5.0,0.1562
Paul Richardson Jr 2019,5.0,0.1452
Paul Turner 2017,4.6667,0.0907
Percy Harvin 2014,1.0,0.05
Percy Harvin 2015,5.85,0.21605
Percy Harvin 2016,6.0,0.2263
Percy Harvin 2017,4.0,0.1481
Peyton Barber 2017,0.4,0.0094
Peyton Barber 2018,1.1875,0.0353
Peyton Barber 2019,1.8125,0.0474
Peyton Hillis 2014,3.0,0.0922
Peyton Hillis 2015,1.7778,0.0488
Pharoh Cooper 2017,2.0,0.062
Pharoh Cooper 2018,1.1875,0.0351
Pharoh Cooper 2019,0.1,0.0031
Phillip Dorsett 2016,3.5455,0.0966
Phillip Dorsett 2017,3.9333,0.1074
Phillip Dorsett 2018,1.2,0.0325
Phillip Dorsett 2019,2.625,0.0773
Phillip Lindsay 2019,3.1333,0.0863
Phillip Supernaw 2015,0.75,0.030699999999999998
Phillip Supernaw 2016,0.25,0.0072
Phillip Supernaw 2017,0.3571,0.0134
Phillip Supernaw 2018,0.375,0.0131
Phillip Tanner 2014,0.25,0.0061
Phillip Tanner 2015,0.0,0.0
Pierre Garcon 2014,11.375,0.3144
Pierre Garcon 2015,6.5625,0.1904
Pierre Garcon 2016,6.9375,0.1967
Pierre Garcon 2017,7.125,0.2041
Pierre Garcon 2018,8.375,0.2144
Pierre Garcon 2019,5.625,0.1778
Pierre Thomas 2014,5.25,0.1285
Pierre Thomas 2015,5.0,0.1193
Pierre Thomas 2016,1.375,0.0354
Preston Parker 2015,3.5,0.0926
Preston Parker 2016,6.0,0.1659
Quan Bray 2017,0.6667,0.0175
Quan Bray 2018,0.4444,0.0159
Quincy Adeboyejo 2018,0.0,0.0
Quincy Enunwa 2015,0.0,0.0
Quincy Enunwa 2016,3.8333,0.0962
Quincy Enunwa 2017,6.6667,0.1958
Quincy Enunwa 2019,6.2727,0.2118
Quinn Johnson 2014,0.25,0.0046
Quinton Patton 2014,0.8333,0.0295
Quinton Patton 2015,2.0,0.0797
Quinton Patton 2016,3.5625,0.1138
Quinton Patton 2017,4.5,0.1475
Raheem Mostert 2016,0.0,0.0
Raheem Mostert 2017,0.0,0.0
Raheem Mostert 2018,0.0,0.0
Raheem Mostert 2019,0.7778,0.0263
Rajion Neal 2017,,
Randall Cobb 2014,7.8333,0.2152
Randall Cobb 2015,7.9375,0.2388
Randall Cobb 2016,8.0625,0.2359
Randall Cobb 2017,6.4615,0.1607
Randall Cobb 2018,6.1333,0.1706
Randall Cobb 2019,6.7778,0.178
Randall Telfer 2017,0.4615,0.0123
Randall Telfer 2018,0.25,0.0074
Rannell Hall 2016,0.0,0.0
Rannell Hall 2017,,
Rashaad Penny 2019,0.8571,0.0272
Rashad Greene Sr 2016,3.8889,0.1072
Rashad Greene Sr 2017,1.0,0.0237
Rashad Greene Sr 2019,1.0,0.0295
Rashad Jennings 2014,3.1333,0.093
Rashad Jennings 2015,3.7273,0.0969
Rashad Jennings 2016,2.5,0.0635
Rashad Jennings 2017,3.2308,0.084
Rashad Ross 2016,1.0,0.0272
Rashad Ross 2017,0.2,0.0051
Rashard Higgins 2017,0.8,0.0217
Rashard Higgins 2018,3.3333,0.0896
Rashard Higgins 2019,4.1538,0.1198
Rashard Mendenhall 2014,1.4,0.0398
Rashawn Scott 2017,0.0,0.0
Rashawn Scott 2018,0.0,0.0
Ray Agnew 2015,0.75,0.0216
Ray Graham 2014,3.0,0.0882
Ray Rice 2014,4.8667,0.1242
Ray-Ray McCloud III 2019,0.6,0.0222
Reggie Bush 2014,5.7143,0.1443
Reggie Bush 2015,5.0909,0.1467
Reggie Bush 2016,2.0,0.0782
Reggie Bush 2017,0.7692,0.0258
Reggie Wayne 2014,8.4286,0.2691
Reggie Wayne 2015,7.7333,0.1935
Rex Burkhead 2014,0.0,0.0
Rex Burkhead 2015,1.1111,0.0379
Rex Burkhead 2016,0.9375,0.035
Rex Burkhead 2017,1.25,0.0415
Rex Burkhead 2018,3.6,0.0968
Rex Burkhead 2019,2.5,0.0833
Rhett Ellison 2014,0.9091,0.031
Rhett Ellison 2015,1.625,0.0499
Rhett Ellison 2016,1.2667,0.0474
Rhett Ellison 2017,0.9333,0.0268
Rhett Ellison 2018,2.0,0.0548
Rhett Ellison 2019,2.5,0.0706
Ricardo Lockette 2014,0.875,0.0357
Ricardo Lockette 2015,0.9375,0.037
Ricardo Lockette 2016,0.875,0.0318
Ricardo Louis 2017,2.25,0.0564
Ricardo Louis 2018,3.8125,0.1046
Richard Gordon 2014,,
Richard Gordon 2015,0.25,0.00925
Richard Gordon 2016,0.0,0.0
Richard Rodgers 2015,1.875,0.0599
Richard Rodgers 2016,5.3125,0.153
Richard Rodgers 2017,2.9375,0.076
Richard Rodgers 2018,1.2667,0.0374
Richard Rodgers 2019,0.1667,0.0034
Richie Brockel 2014,0.0625,0.002
Richie Brockel 2015,0.0,0.0
Richie Brockel 2016,0.0,0.0
Richie James 2019,1.0769,0.0349
Ricky Ortiz 2019,0.3333,0.0097
Ricky Seals-Jones 2018,3.8571,0.1129
Ricky Seals-Jones 2019,4.6667,0.1583
Rico Gathers 2019,0.4667,0.0163
Riley Cooper 2014,5.1875,0.1811
Riley Cooper 2015,5.875,0.1572
Riley Cooper 2016,2.5625,0.0672
Riley McCarron 2019,1.0,0.0256
Rishard Matthews 2014,4.1875,0.1116
Rishard Matthews 2015,1.5714,0.0401
Rishard Matthews 2016,5.5455,0.1524
Rishard Matthews 2017,6.75,0.2225
Rishard Matthews 2018,6.2143,0.2041
Rishard Matthews 2019,1.3,0.05925
River Cracraft 2019,0.6667,0.0142
Rob Gronkowski 2014,9.4286,0.241
Rob Gronkowski 2015,8.7333,0.2323
Rob Gronkowski 2016,8.0,0.2112
Rob Gronkowski 2017,4.75,0.1435
Rob Gronkowski 2018,7.5,0.2168
Rob Gronkowski 2019,5.5385,0.1602
Rob Housler 2014,4.3846,0.1219
Rob Housler 2015,1.1333,0.0313
Rob Housler 2016,0.70835,0.022
Rob Kelley 2017,1.2,0.0348
Rob Kelley 2018,1.0,0.0267
Rob Kelley 2019,0.0,0.0
Robby Anderson 2017,4.8,0.1433
Robby Anderson 2018,7.125,0.2347
Robby Anderson 2019,6.6429,0.2089
Robert Davis 2018,0.0,0.0
Robert Foster 2019,3.4615,0.125
Robert Herron 2015,1.5,0.052
Robert Hughes 2014,2.0,0.069
Robert Hughes 2015,0.75,0.0211
Robert Meachem 2014,2.0,0.0498
Robert Meachem 2015,1.9091,0.0458
Robert Tonyan Jr 2019,0.375,0.0102
Robert Turbin 2014,0.75,0.0306
Robert Turbin 2015,1.25,0.0456
Robert Turbin 2016,1.0,0.0295
Robert Turbin 2017,2.3333,0.0634
Robert Turbin 2018,1.8333,0.0597
Robert Turbin 2019,1.0,0.0204
Robert Woods 2014,6.0714,0.1907
Robert Woods 2015,6.5,0.189
Robert Woods 2016,5.7143,0.1834
Robert Woods 2017,5.8462,0.1986
Robert Woods 2018,7.0833,0.2303
Robert Woods 2019,8.1875,0.2434
Roc Thomas 2019,0.8,0.0199
Rod Smith 2016,0.1667,0.0044
Rod Smith 2017,0.1429,0.006
Rod Smith 2018,1.5333,0.0541
Rod Smith 2019,0.75,0.0212
Rod Streater 2014,6.1875,0.2006
Rod Streater 2015,4.3333,0.1319
Rod Streater 2016,1.0,0.0233
Rod Streater 2017,1.6875,0.0521
Rod Streater 2019,0.0,0.0
Roddy White 2014,6.9286,0.1647
Roddy White 2015,8.8571,0.2233
Roddy White 2016,4.375,0.1197
Roger Lewis 2017,1.4615,0.04
Roger Lewis 2018,4.8,0.1265
Ronald Jones II 2019,1.0,0.0274
Ronnie Brown 2014,0.5,0.0137
Ronnie Brown 2015,0.75,0.02015
Ronnie Hillman 2014,1.5556,0.0385
Ronnie Hillman 2015,4.25,0.1049
Ronnie Hillman 2016,2.1875,0.0551
Ronnie Hillman 2017,2.03335,0.05325
Roosevelt Nix 2019,0.375,0.0098
Ross Dwelley 2019,0.25,0.0095
Ross Travis 2017,1.0,0.0267
Ross Travis 2018,1.17045,0.04135
Roy Helu 2014,2.625,0.0731
Roy Helu 2015,3.3571,0.1007
Roy Helu 2016,1.7778,0.0494
Royce Freeman 2019,1.4286,0.0327
Rueben Randle 2014,4.875,0.1376
Rueben Randle 2015,7.9375,0.2144
Rueben Randle 2016,5.625,0.1524
Russell Gage 2019,0.6667,0.0198
Russell Shepard 2014,0.0,0.0
Russell Shepard 2015,0.5,0.018
Russell Shepard 2016,0.6923,0.0189
Russell Shepard 2017,2.8571,0.0881
Russell Shepard 2018,2.2,0.0681
Russell Shepard 2019,1.5833,0.0443
Ryan Broyles 2014,2.3333,0.0539
Ryan Broyles 2015,1.0,0.0277
Ryan Grant 2015,0.9375,0.0253
Ryan Grant 2016,2.625,0.0743
Ryan Grant 2017,1.1875,0.0344
Ryan Grant 2018,4.0625,0.1193
Ryan Grant 2019,3.7143,0.0839
Ryan Griffin 2014,1.8667,0.0506
Ryan Griffin 2015,1.0,0.0351
Ryan Griffin 2016,3.7778,0.1188
Ryan Griffin 2017,4.625,0.1255
Ryan Griffin 2018,3.7143,0.1196
Ryan Griffin 2019,3.0714,0.0944
Ryan Hewitt 2015,1.0714,0.0359
Ryan Hewitt 2016,0.8,0.0288
Ryan Hewitt 2017,0.1875,0.0042
Ryan Hewitt 2018,0.1538,0.0047
Ryan Hewitt 2019,0.1667,0.0051
Ryan Malleck 2018,0.5,0.0312
Ryan Mathews 2014,2.0625,0.0646
Ryan Mathews 2015,1.6667,0.0459
Ryan Mathews 2016,2.1538,0.0524
Ryan Mathews 2017,1.0769,0.0316
Ryan Spadola 2017,,
Ryan Switzer 2018,0.4375,0.0156
Ryan Switzer 2019,2.75,0.0627
Ryan Taylor 2014,0.6429,0.0193
Ryan Taylor 2015,0.0,0.0
Ryan Whalen 2014,0.0,0.0
Saalim Hakim 2015,0.0,0.0
Saalim Hakim 2016,0.0,0.0
Samaje Perine 2018,1.5,0.0478
Samaje Perine 2019,0.8,0.0192
Sammie Coates Jr 2016,0.2857,0.011
Sammie Coates Jr 2017,3.5,0.0974
Sammie Coates Jr 2018,0.9167,0.024
Sammie Coates Jr 2019,0.1667,0.0047
Sammy Watkins 2015,8.0,0.2319
Sammy Watkins 2016,7.3846,0.2883
Sammy Watkins 2017,6.5,0.2262
Sammy Watkins 2018,4.6667,0.1512
Sammy Watkins 2019,5.5,0.1684
Santana Moss 2014,4.9375,0.1291
Santana Moss 2015,1.6667,0.0443
Santonio Holmes 2014,5.3636,0.1821
Santonio Holmes 2015,1.5556,0.0387
Saquon Barkley 2019,7.5625,0.2052
Scott Chandler 2014,5.0625,0.1549
Scott Chandler 2015,4.4375,0.1148
Scott Chandler 2016,2.8,0.0651
Scott Simonson 2016,0.25,0.0096
Scott Simonson 2017,0.0,0.0
Scott Simonson 2019,0.875,0.0237
Sean Culkin 2019,0.0769,0.0025
Sean McGrath 2014,2.5,0.074
Sean McGrath 2017,0.1333,0.0034
Sean McGrath 2018,0.2667,0.007
Seantavius Jones 2016,0.3333,0.0104
Senorise Perry 2015,0.0625,0.0013
Senorise Perry 2018,0.0625,0.0015
Senorise Perry 2019,0.0,0.0
Seth DeValve 2017,1.1818,0.0327
Seth DeValve 2018,3.625,0.102
Seth DeValve 2019,0.5385,0.0142
Seth Roberts 2016,3.2667,0.0889
Seth Roberts 2017,4.8125,0.1297
Seth Roberts 2018,4.3333,0.1298
Seth Roberts 2019,4.3333,0.1377
Seyi Ajirotutu 2014,0.2857,0.0084
Seyi Ajirotutu 2015,0.75,0.0189
Seyi Ajirotutu 2016,0.2308,0.0078
Shane Smith 2018,0.0,0.0
Shane Smith 2019,0.0,0.0
Shane Vereen 2014,8.625,0.1997
Shane Vereen 2015,4.875,0.1258
Shane Vereen 2016,5.0625,0.1285
Shane Vereen 2017,3.8,0.1195
Shane Vereen 2018,3.3125,0.0877
Shaun Draughn 2014,0.0,0.0
Shaun Draughn 2015,0.0,0.0
Shaun Draughn 2016,2.96665,0.09090000000000001
Shaun Draughn 2017,2.4375,0.0829
Shaun Wilson 2019,1.0,0.0226
Shelton Gibson 2018,0.6,0.0182
Shelton Gibson 2019,0.2,0.0049
Shonn Greene 2014,0.6364,0.0189
Shonn Greene 2015,0.2308,0.0071
Sidney Rice 2014,4.375,0.1763
Silas Redd 2015,0.7143,0.0209
Silas Redd 2017,,
Skye Dawson 2014,1.0,0.0387
Solomon Patton 2015,0.0,0.0
Sony Michel 2019,0.8462,0.0273
Spencer Larsen 2014,0.0,0.0
Spencer Ware 2014,0.0,0.0
Spencer Ware 2016,0.5,0.0202
Spencer Ware 2017,3.0,0.089
Spencer Ware 2019,1.7692,0.0493
Stacy Coley 2018,0.25,0.007
Stacy Coley 2019,0.25,0.0052
Stanley Havili 2014,1.6154,0.0431
Stedman Bailey 2014,1.5625,0.0604
Stedman Bailey 2015,3.2857,0.108
Stedman Bailey 2016,3.125,0.1156
Stedman Bailey 2017,,
Stefon Diggs 2016,6.4615,0.2176
Stefon Diggs 2017,8.6154,0.2378
Stefon Diggs 2018,6.7857,0.2128
